.47353889E+07 .49321156E+01 .12376069E+02 .67582879E+01
.47463333E+07 .49263330E+01 .12362147E+02 .67527693E+01
.47572778E+07 .49205424E+01 .12348178E+02 .67472313E+01
.47682222E+07 .49147437E+01 .12334160E+02 .67416737E+01
.47791667E+07 .49089368E+01 .12320093E+02 .67360961E+01
.47901111E+07 .49031216E+01 .12305976E+02 .67304984E+01
.48010556E+07 .48972980E+01 .12291809E+02 .67248802E+01
.48120000E+07 .48914659E+01 .12277589E+02 .67192413E+01
.48229444E+07 .48856253E+01 .12263317E+02 .67135813E+01
.48338889E+07 .48797760E+01 .12248992E+02 .67078999E+01
.48448333E+07 .48739179E+01 .12234613E+02 .67021970E+01
.48557778E+07 .48680510E+01 .12220179E+02 .66964722E+01
.48667222E+07 .48621751E+01 .12205690E+02 .66907252E+01
.48776667E+07 .48562902E+01 .12191143E+02 .66849558E+01
.48886111E+07 .48503962E+01 .12176540E+02 .66791637E+01
.48995556E+07 .48444929E+01 .12161878E+02 .66733485E+01
.49105000E+07 .48385804E+01 .12147158E+02 .66675100E+01
.49214444E+07 .48326584E+01 .12132378E+02 .66616480E+01
.49323889E+07 .48267269E+01 .12117537E+02 .66557621E+01
.49433333E+07 .48207858E+01 .12102635E+02 .66498520E+01
.49542778E+07 .48148350E+01 .12087671E+02 .66439175E+01
.49652222E+07 .48088744E+01 .12072643E+02 .66379583E+01
.49761667E+07 .48029039E+01 .12057552E+02 .66319742E+01
.49871111E+07 .47969235E+01 .12042397E+02 .66259647E+01
.49980556E+07 .47909329E+01 .12027176E+02 .66199297E+01
.50090000E+07 .47849323E+01 .12011889E+02 .66138689E+01
.50199444E+07 .47789213E+01 .11996534E+02 .66077819E+01
.50308889E+07 .47729000E+01 .11981112E+02 .66016685E+01
.50418333E+07 .47668683E+01 .11965622E+02 .65955285E+01
.50527778E+07 .47608260E+01 .11950061E+02 .65893615E+01
.50637222E+07 .47547731E+01 .11934431E+02 .65831672E+01
.50746667E+07 .47487095E+01 .11918729E+02 .65769454E+01
.50856111E+07 .47426350E+01 .11902956E+02 .65706958E+01
.50965556E+07 .47365496E+01 .11887110E+02 .65644181E+01
.51075000E+07 .47304533E+01 .11871190E+02 .65581121E+01
.51184444E+07 .47243458E+01 .11855196E+02 .65517773E+01
.51293889E+07 .47182271E+01 .11839127E+02 .65454137E+01
.51403333E+07 .47120972E+01 .11822982E+02 .65390208E+01
.51512778E+07 .47059558E+01 .11806761E+02 .65325984E+01
.51622222E+07 .46998030E+01 .11790461E+02 .65261462E+01
.51731667E+07 .46936386E+01 .11774084E+02 .65196639E+01
.51841111E+07 .46874626E+01 .11757627E+02 .65131513E+01
.51950556E+07 .46812747E+01 .11741090E+02 .65066081E+01
.52060000E+07 .46750751E+01 .11724473E+02 .65000339E+01
.52169444E+07 .46688635E+01 .11707773E+02 .64934286E+01
.52278889E+07 .46626398E+01 .11690992E+02 .64867917E+01
.52388333E+07 .46564041E+01 .11674127E+02 .64801231E+01
.52497778E+07 .46501561E+01 .11657178E+02 .64734225E+01
.52607222E+07 .46438957E+01 .11640144E+02 .64666895E+01
.52716667E+07 .46376230E+01 .11623025E+02 .64599239E+01
.52826111E+07 .46313378E+01 .11605819E+02 .64531255E+01
.52935556E+07 .46250399E+01 .11588526E+02 .64462938E+01
.53045000E+07 .46187294E+01 .11571144E+02 .64394287E+01
.53154444E+07 .46124061E+01 .11553674E+02 .64325299E+01
.53263889E+07 .46060699E+01 .11536114E+02 .64255970E+01
.53373333E+07 .45997207E+01 .11518464E+02 .64186298E+01
.53482778E+07 .45933584E+01 .11500722E+02 .64116281E+01
.53592222E+07 .45869830E+01 .11482888E+02 .64045915E+01
.53701667E+07 .45805944E+01 .11464961E+02 .63975197E+01
.53811111E+07 .45741923E+01 .11446941E+02 .63904125E+01
.53920556E+07 .45677769E+01 .11428826E+02 .63832696E+01
.54030000E+07 .45613479E+01 .11410615E+02 .63760907E+01
.54139444E+07 .45549053E+01 .11392308E+02 .63688755E+01
.54248889E+07 .45484489E+01 .11373904E+02 .63616238E+01
.54358333E+07 .45419787E+01 .11355403E+02 .63543352E+01
.54467778E+07 .45354946E+01 .11336803E+02 .63470095E+01
.54577222E+07 .45289966E+01 .11318103E+02 .63396463E+01
.54686667E+07 .45224844E+01 .11299303E+02 .63322455E+01
.54796111E+07 .45159580E+01 .11280402E+02 .63248068E+01
.54905556E+07 .45094173E+01 .11261399E+02 .63173297E+01
.55015000E+07 .45028623E+01 .11242294E+02 .63098142E+01
.55124444E+07 .44962927E+01 .11223085E+02 .63022598E+01
.55233889E+07 .44897086E+01 .11203772E+02 .62946663E+01
.55343333E+07 .44831099E+01 .11184353E+02 .62870334E+01
.55452778E+07 .44764964E+01 .11164829E+02 .62793609E+01
.55562222E+07 .44698680E+01 .11145198E+02 .62716484E+01
.55671667E+07 .44632247E+01 .11125459E+02 .62638957E+01
.55781111E+07 .44565664E+01 .11105612E+02 .62561025E+01
.55890556E+07 .44498929E+01 .11085656E+02 .62482685E+01
.55999944E+07 .44432076E+01 .11065600E+02 .62403974E+01
.56000056E+07 .44432008E+01 .11065585E+02 .62405195E+01
.56084167E+07 .44380499E+01 .11039436E+02 .62159085E+01
.56168333E+07 .44328866E+01 .11013265E+02 .61912830E+01
.56252500E+07 .44277141E+01 .10987090E+02 .61666592E+01
.56336667E+07 .44225324E+01 .10960911E+02 .61420371E+01
.56420833E+07 .44173415E+01 .10934727E+02 .61174169E+01
.56505000E+07 .44121413E+01 .10908539E+02 .60927985E+01
.56589167E+07 .44069317E+01 .10882347E+02 .60681818E+01
.56673333E+07 .44017129E+01 .10856150E+02 .60435670E+01
.56757500E+07 .43964846E+01 .10829949E+02 .60189541E+01
.56841667E+07 .43912469E+01 .10803743E+02 .59943430E+01
.56925833E+07 .43859997E+01 .10777533E+02 .59697337E+01
.57009943E+07 .43807465E+01 .10751336E+02 .59451430E+01
.57010057E+07 .39921200E+01 .10266166E+02 .55702066E+01
.57087778E+07 .39903102E+01 .10254128E+02 .55641895E+01
.57165556E+07 .39884990E+01 .10242083E+02 .55581680E+01
.57243333E+07 .39866878E+01 .10230037E+02 .55521465E+01
.57321111E+07 .39848766E+01 .10217991E+02 .55461249E+01
.57398889E+07 .39830654E+01 .10205945E+02 .55401034E+01
.57476667E+07 .39812542E+01 .10193899E+02 .55340819E+01
.57554444E+07 .39794430E+01 .10181853E+02 .55280604E+01
.57632222E+07 .39776318E+01 .10169807E+02 .55220389E+01
.57709942E+07 .39758220E+01 .10157770E+02 .55160218E+01
.57710058E+07 .39758131E+01 .10157795E+02 .55159144E+01
.57793333E+07 .39653173E+01 .10115162E+02 .54916210E+01
.57876667E+07 .39548143E+01 .10072499E+02 .54673109E+01
.57960000E+07 .39443112E+01 .10029836E+02 .54430007E+01
.58043333E+07 .39338081E+01 .99871736E+01 .54186906E+01
.58126667E+07 .39233051E+01 .99445108E+01 .53943804E+01
.58210000E+07 .39128020E+01 .99018479E+01 .53700703E+01
.58293333E+07 .39022989E+01 .98591851E+01 .53457601E+01
.58376667E+07 .38917959E+01 .98165222E+01 .53214499E+01
.58460000E+07 .38812928E+01 .97738594E+01 .52971398E+01
.58543333E+07 .38707898E+01 .97311965E+01 .52728296E+01
.58626667E+07 .38602867E+01 .96885337E+01 .52485195E+01
.58710000E+07 .38497836E+01 .96458708E+01 .52242093E+01
.58793333E+07 .38392806E+01 .96032080E+01 .51998992E+01
.58876667E+07 .38287775E+01 .95605451E+01 .51755890E+01
.58960000E+07 .38182745E+01 .95178823E+01 .51512789E+01
.59043333E+07 .38077714E+01 .94752194E+01 .51269687E+01
.59126667E+07 .37972683E+01 .94325566E+01 .51026585E+01
.59210000E+07 .37867653E+01 .93898938E+01 .50783484E+01
.59293333E+07 .37762622E+01 .93472309E+01 .50540382E+01
.59376667E+07 .37657592E+01 .93045681E+01 .50297281E+01
.59460000E+07 .37552561E+01 .92619052E+01 .50054179E+01
.59543333E+07 .37447530E+01 .92192424E+01 .49811078E+01
.59626667E+07 .37342500E+01 .91765795E+01 .49567976E+01
.59709940E+07 .37237544E+01 .91339472E+01 .49325049E+01
.59710060E+07 .35432600E+01 .89052318E+01 .47698958E+01
.59785000E+07 .35387849E+01 .88908143E+01 .47646500E+01
.59860000E+07 .35343062E+01 .88763854E+01 .47594000E+01
.59935000E+07 .35298275E+01 .88619564E+01 .47541500E+01
.60010000E+07 .35253488E+01 .88475275E+01 .47489000E+01
.60085000E+07 .35208701E+01 .88330986E+01 .47436500E+01
.60160000E+07 .35163914E+01 .88186696E+01 .47384000E+01
.60235000E+07 .35119128E+01 .88042407E+01 .47331500E+01
.60310000E+07 .35074341E+01 .87898118E+01 .47279000E+01
.60385000E+07 .35029554E+01 .87753828E+01 .47226500E+01
.60460000E+07 .34984767E+01 .87609539E+01 .47174000E+01
.60535000E+07 .34939980E+01 .87465249E+01 .47121500E+01
.60610000E+07 .34895193E+01 .87320960E+01 .47069000E+01
.60685000E+07 .34850406E+01 .87176671E+01 .47016500E+01
.60760000E+07 .34805619E+01 .87032381E+01 .46964000E+01
.60835000E+07 .34760832E+01 .86888092E+01 .46911500E+01
.60910000E+07 .34716045E+01 .86743803E+01 .46859000E+01
.60985000E+07 .34671258E+01 .86599513E+01 .46806500E+01
.61060000E+07 .34626471E+01 .86455224E+01 .46754000E+01
.61135000E+07 .34581684E+01 .86310935E+01 .46701500E+01
.61210000E+07 .34536898E+01 .86166645E+01 .46649000E+01
.61285000E+07 .34492111E+01 .86022356E+01 .46596500E+01
.61360000E+07 .34447324E+01 .85878067E+01 .46544000E+01
.61435000E+07 .34402537E+01 .85733777E+01 .46491500E+01
.61509938E+07 .34357787E+01 .85589606E+01 .46439043E+01
.61510062E+07 .33594911E+01 .79897120E+01 .44189189E+01
.61587778E+07 .33603357E+01 .79945160E+01 .44217832E+01
.61665556E+07 .33611810E+01 .79993237E+01 .44246498E+01
.61743333E+07 .33620263E+01 .80041315E+01 .44275164E+01
.61821111E+07 .33628716E+01 .80089393E+01 .44303830E+01
.61898889E+07 .33637169E+01 .80137471E+01 .44332496E+01
.61976667E+07 .33645621E+01 .80185549E+01 .44361162E+01
.62054444E+07 .33654074E+01 .80233627E+01 .44389827E+01
.62132222E+07 .33662527E+01 .80281705E+01 .44418493E+01
.62210000E+07 .33670980E+01 .80329783E+01 .44447159E+01
.62287778E+07 .33679433E+01 .80377861E+01 .44475825E+01
.62365556E+07 .33687886E+01 .80425939E+01 .44504491E+01
.62443333E+07 .33696339E+01 .80474017E+01 .44533156E+01
.62521111E+07 .33704792E+01 .80522095E+01 .44561822E+01
.62598889E+07 .33713244E+01 .80570173E+01 .44590488E+01
.62676667E+07 .33721697E+01 .80618250E+01 .44619154E+01
.62754444E+07 .33730150E+01 .80666328E+01 .44647820E+01
.62832222E+07 .33738603E+01 .80714406E+01 .44676486E+01
.62909937E+07 .33747049E+01 .80762445E+01 .44705128E+01
.62910063E+07 .33747063E+01 .80762523E+01 .44705175E+01
.62971778E+07 .33753770E+01 .80800672E+01 .44727920E+01
.63033556E+07 .33760484E+01 .80838859E+01 .44750689E+01
.63095333E+07 .33767198E+01 .80877047E+01 .44773458E+01
.63157111E+07 .33773912E+01 .80915235E+01 .44796227E+01
.63218889E+07 .33780626E+01 .80953422E+01 .44818996E+01
.63280667E+07 .33787340E+01 .80991610E+01 .44841765E+01
.63342444E+07 .33794054E+01 .81029797E+01 .44864533E+01
.63404222E+07 .33800768E+01 .81067985E+01 .44887302E+01
.63465937E+07 .33807475E+01 .81106133E+01 .44910048E+01
.63466063E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63481667E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63497333E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63513000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63528667E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63544333E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63559936E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63560064E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63580000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63600000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63620000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63640000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63660000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63679936E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63680064E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63685000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63690000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63695000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63700000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63705000E+07 .26000000E+01 .58000000E+01 .32000000E+01
.63710000E+07 .26000000E+01 .58000000E+01 .32000000E+01
